esperanto,kanji,priority,source_root,source_line
milit,战,0,milit,816
ej,所,0,ej,211
plat,扁,0,plat,3593
man,手,0,man,813
geni,才,0,geni,611
bat,打,0,bat,956
kolb,托,0,kolb,6492
buton,扣,0,buton,2751
ekzekut,执,0,ekzekut,5028
amplif,扩,0,amplif,6004
bala,扫,0,bala,3563
ekzalt,扬,0,ekzalt,5717
ĝen,扰,0,ĝen,2809
ratif,批,0,ratif,6145
trov,找,0,trov,1766
lagr,承,0,lagr,5535
teknik,技,0,teknik,4025
damp,抑,0,damp,5786
lirik,抒,0,lirik,5831
grat,抓,0,grat,5053
ĵet,投,0,ĵet,1129
protest,抗,0,protest,3285
fald,折,0,fald,3150
kares,抚,0,kares,4196
parabol,抛,0,parabol,6220
rab,抢,0,rab,3439
zorg,护,0,zorg,1663
gazet,报,0,gazet,1523
mantel,披,0,mantel,3239
hipotek,抵,0,hipotek,5711
abstrakt,抽,0,abstrakt,4139
tir,拉,0,tir,1262
fot,拍,0,fot,2675
kidnap,拐,0,kidnap,7341
rifuz,拒,0,rifuz,2994
pionir,拓,0,pionir,4742
tren,拖,0,tren,3477
fuŝ,拙,0,fuŝ,3524
ador,拜,0,ador,4513
simul,拟,0,simul,6694
svarm,拥,0,svarm,6030
dig,拦,0,dig,5890
tord,拧,0,tord,3475
plektr,拨,0,plektr,7172
parentez,括,0,parentez,4631
viŝ,拭,0,viŝ,3070
volb,拱,0,volb,5603
pugn,拳,0,pugn,3767
ortografi,拼,0,ortografi,4717
pren,拿,0,pren,874
ten,持,0,ten,909
pend,挂,0,pend,1709
fingr,指,0,fingr,1094
laŭ,按,0,laŭ,75
provok,挑,0,provok,5285
barakt,挣,0,barakt,3931
melk,挤,0,melk,3835
sving,挥,0,sving,4097
frustr,挫,0,frustr,7361
vibr,振,0,vibr,5422
kapt,捕,0,kapt,1551
difekt,损,0,difekt,3106
komut,换,0,komut,5533
pist,捣,0,pist,5568
profesor,授,0,profesor,4754
polm,掌,0,polm,6516
pinĉ,掐,0,pinĉ,4303
ekskluziv,排,0,ekskluziv,4336
fos,掘,0,fos,3074
esplor,探,0,esplor,3132
kontakt,接,0,kontakt,2688
puŝ,推,0,puŝ,1714
kned,揉,0,kned,4200
pentr,描,0,pentr,2932
menci,提,0,menci,3534
stik,插,0,stik,6287
rivel,揭,0,rivel,5022
sponsor,援,0,sponsor,6570
agit,搅,0,agit,4858
lukt,搏,0,lukt,5141
kamera,摄,0,kamera,6178
pendol,摆,0,pendol,4990
sku,摇,0,sku,3926
pluk,摘,0,pluk,6099
masaĝ,摩,0,masaĝ,4601
palp,摸,0,palp,4719
steg,撑,0,steg,7389
ŝut,撒,0,ŝut,3458
kolizi,撞,0,kolizi,5116
propag,播,0,propag,5654
arbitr,擅,0,arbitr,4531
operaci,操,0,operaci,3846
frot,擦,0,frot,3690
apog,支,0,apog,2725
ricev,收,0,ricev,883
korekt,改,0,korekt,3531
atak,攻,0,atak,2730
emancip,放,0,emancip,5900
politik,政,0,politik,3279
do,故,0,do,620
efik,效,0,efik,1946
rival,敌,0,rival,5976
sagac,敏,0,sagac,4058
sav,救,0,sav,3007
instru,教,0,instru,1696
aŭdac,敢,0,aŭdac,4164
dis,散,0,dis,252
respekt,敬,0,respekt,2985
nombr,数,0,nombr,1831
frap,敲,0,frap,1814
tut,整,0,tut,915
pans,敷,0,pans,6018
kler,文,0,kler,3085
fast,斋,0,fast,5152
klin,斜,0,klin,2508
asert,断,0,asert,4532
nov,新,0,nov,847
direkt,方,0,direkt,1411
almoz,施,0,almoz,3889
apud,旁,0,apud,98
vojaĝ,旅,0,vojaĝ,1301
gir,旋,0,gir,5462
naci,族,0,naci,837
flag,旗,0,flag,2795
sen,无,0,sen,76
tag,日,0,tag,348
eks,旧,0,eks,279
fru,早,0,fru,1304
arid,旱,0,arid,7726
temp,时,0,temp,908
morgaŭ,明,0,morgaŭ,654
sven,昏,0,sven,4093
facil,易,0,facil,726
stel,星,0,stel,2634
kin,映,0,kin,4198
printemp,春,0,printemp,1627
hieraŭ,昨,0,hieraŭ,628
est,是,0,est,725
aspekt,显,0,aspekt,3090
aŭror,晓,0,aŭror,4165
halo,晕,0,halo,6213
vesper,晚,0,vesper,1296
maten,晨,0,maten,1162
ordinar,普,0,ordinar,2564
pejzaĝ,景,0,pejzaĝ,3432
kristal,晶,0,kristal,5132
saĝ,智,0,saĝ,1719
provizor,暂,0,provizor,4653
varm,暖,0,varm,1286
alud,暗,0,alud,4527
ŝtorm,暴,0,ŝtorm,4693
kurb,曲,0,kurb,3727
pli,更,0,pli,673
altern,替,0,altern,4142
plej,最,0,plej,672
lun,月,0,lun,601
hav,有,0,hav,753
obe,服,0,obe,2847
esper,望,0,esper,1427
dinasti,朝,0,dinasti,6582
dat,期,0,dat,122
lign,木,0,lign,354
futur,未,0,futur,6012
last,末,0,last,797
instinkt,本,0,instinkt,3702
taktik,术,0,taktik,4488
cinabr,朱,0,cinabr,6248
naiv,朴,0,naiv,4284
maŝin,机,0,maŝin,2891
kaduk,朽,0,kaduk,5101
icid,杀,0,icid,5555
divers,杂,0,divers,1415
rajt,权,0,rajt,1222
stang,杆,0,stang,4080
abi,杉,0,abi,3484
prun,李,0,prun,5286
abrikot,杏,0,abrikot,4855
material,材,0,material,3745
vilaĝ,村,0,vilaĝ,1901
fask,束,0,fask,3675
vekt,杠,0,vekt,6574
stri,条,0,stri,4081
ven,来,0,ven,922
glas,杯,0,glas,1531
hero,杰,0,hero,3978
pin,松,0,pin,3764
plank,板,0,plank,1844
ekstrem,极,0,ekstrem,3401
struktur,构,0,struktur,4083
analiz,析,0,analiz,4148
ŝpal,枕,0,s^pal,6383
ale,林,0,ale,4865
frukt,果,0,frukt,1104
branĉ,枝,0,branĉ,2748
daktil,枣,0,daktil,5018
fusil,枪,0,fusil,5822
acer,枫,0,acer,6366
velk,枯,0,velk,4125
rak,架,0,rak,5681
ans,柄,0,ans,6695
cipres,柏,0,cipres,7615
citrus,柑,0,citrus,6438
infekt,染,0,infekt,5077
mild,柔,0,mild,3242
ŝrank,柜,0,ŝrank,3038
enket,查,0,enket,4342
mast,柱,0,mast,3997
salik,柳,0,salik,4789
alumet,柴,0,alumet,3647
persimon,柿,0,persimon,6653
krad,栅,0,krad,4220
cel,标,0,cel,1404
kolumn,栏,0,kolumn,4666
arb,树,0,arb,946
kran,栓,0,kran,4222
kaŝtan,栗,0,kaŝtan,5106
lice,校,0,lice,4364
specimen,样,0,specimen,4803
kern,核,0,kern,4623
radik,根,0,radik,3291
karakter,格,0,karakter,3194
kultiv,栽,0,kultiv,5404
cinam,桂,0,cinam,5012
persik,桃,0,persik,4734
kadr,框,0,kadr,3703
projekt,案,0,projekt,4756
tabl,桌,0,tabl,1259
morus,桑,0,morus,5955
dosier,档,0,dosier,3515
pont,桥,0,pont,2955
betul,桦,0,betul,3803
stump,桩,0,stump,3864
kuv,桶,0,kuv,3586
trab,梁,0,trab,5380
ume,梅,0,ume,6097
infarkt,梗,0,infarkt,6122
sonĝ,梦,0,sonĝ,3312
pir,梨,0,pir,4304
naved,梭,0,naved,5868
lift,梯,0,lift,4238
mekanik,械,0,mekanik,3832
komb,梳,0,komb,3584
kontrol,检,0,kontrol,3118
vat,棉,0,vat,3721
ŝak,棋,0,ŝak,4670
klab,棍,0,klab,5882
baston,棒,0,baston,2741
palm,棕,0,palm,5147
bud,棚,0,bud,3946
eĝ,棱,0,eg^,5567
ĉerk,棺,0,ĉerk,5008
seĝ,椅,0,seĝ,1637
plant,植,0,plant,2950
vertebr,椎,0,vertebr,5785
pipr,椒,0,pipr,4743
kokos,椰,0,kokos,5225
probabl,概,0,probabl,4316
fikus,榕,0,fikus,6952
granat,榴,0,granat,6153
sojl,槛,0,sojl,4073
fold,槽,0,fold,5622
kamfor,樟,0,kamfor,6043
model,模,0,model,4255
horizontal,横,0,horizontal,4376
ĉeriz,樱,0,ĉeriz,3956
mandarin,橘,0,mandarin,6689
oranĝ,橙,0,oranĝ,3266
kverk,橡,0,kverk,4235
kornic,檐,0,kornic,6262
ŝuld,欠,0,ŝuld,3333
foj,次,0,foj,733
gaj,欢,0,gaj,1520
dezir,欲,0,dezir,721
fason,款,0,fason,4042
paŭz,歇,0,paŭz,3854
uta,歌,0,uta,6372
ĉes,止,0,ĉes,1933
ĝust,正,0,ĝust,1535
ĉi,此,0,c^i,7133
paŝ,步,0,paŝ,1840
arm,武,0,arm,2729
diskriminaci,歧,0,diskriminaci,4193
mort,死,0,mort,825
eksterm,歼,0,eksterm,5615
martir,殉,0,martir,5847
kruel,残,0,kruel,4228
koloni,殖,0,koloni,4436
etap,段,0,etap,4343
detru,毁,0,detru,3105
po,每,0,po,51
venen,毒,0,venen,4126
ol,比,0,ol,666
har,毛,0,har,1124
felt,毡,0,felt,5157
milimetr,毫,0,milimetr,3836
tapiŝ,毯,0,tapiŝ,3784
popol,民,0,popol,1203
aer,气,0,aer,1305
etos,氛,0,etos,6505
oksi,氧,0,oksi,5360
amoniak,氨,0,amoniak,6361
nitr,氮,0,nitr,5367
klor,氯,0,klor,5362
akv,水,0,akv,594
etern,永,0,etern,3146
suk,汁,0,suk,3331
pet,求,0,pet,862
trat,汇,0,trat,5696
ŝvit,汗,0,ŝvit,3342
hidrarg,汞,0,hidrarg,5901
cistern,池,0,cistern,5737
makul,污,0,makul,3740
sup,汤,0,sup,3051
vapor,汽,0,vapor,2655
merg,沉,0,merg,5474
ŝampu,沐,0,ŝampu,4671
sabl,沙,0,sabl,3306
sulk,沟,0,sulk,4811
ŝaŭm,沫,0,ŝaŭm,4791
river,河,0,river,1629
bol,沸,0,bol,2744
ole,油,0,ole,2917
reg,治,0,reg,1227
marĉ,沼,0,marĉ,4243
font,泉,0,font,1960
sekreci,泌,0,sekreci,5923
jur,法,0,jur,1784
kosmopolit,泛,0,kosmopolit,5841
ampol,泡,0,ampol,4889
ond,波,0,ond,2919
kot,泥,0,kot,4217
atent,注,0,atent,1327
larm,泪,0,larm,3732
pump,泵,0,pump,4332
laks,泻,0,laks,5612
glace,泽,0,glace,5946
ĉast,洁,0,c^ast,5421
ocean,洋,0,ocean,4716
asperg,洒,0,asperg,7537
lav,洗,0,lav,1592
kav,洞,0,kav,3197
diluv,洪,0,diluv,7645
viv,活,0,viv,927
deput,派,0,deput,4562
flu,流,0,flu,1684
plasm,浆,0,plasm,5501
verŝ,浇,0,verŝ,3364
turbid,浊,0,turbid,6680
mezur,测,0,mezur,1823
bu,浮,0,bu,5952
ban,浴,0,ban,1672
mar,海,0,mar,1161
tremp,浸,0,tremp,4106
ŝmir,涂,0,ŝmir,4068
digest,消,0,digest,4567
vad,涉,0,vad,3206
kirl,涡,0,kirl,5429
flus,涨,0,flus,6692
adstring,涩,0,adstring,6345
likv,液,0,likv,5248
duŝ,淋,0,duŝ,3968
fad,淡,0,fad,5808
aluvi,淤,0,aluvi,6179
porn,淫,0,porn,5489
profund,深,0,profund,1869
miks,混,0,miks,1748
inund,淹,0,inund,5090
klar,清,0,klar,770
abism,渊,0,abism,6557
osmoz,渗,0,osmoz,5649
kanal,渠,0,kanal,5104
pram,渡,0,pram,5898
feĉ,渣,0,feĉ,5154
temperatur,温,0,temperatur,3464
haven,港,0,haven,3180
soif,渴,0,soif,3028
naĝ,游,0,naĝ,2906
lag,湖,0,lag,2542
golf,湾,0,golf,4011
humid,湿,0,humid,4014
plaŭd,溅,0,plau^d,5716
origin,源,0,origin,3267
roj,溪,0,roj,7691
dron,溺,0,dron,3664
glit,滑,0,glit,3169
stagn,滞,0,stagn,5692
plen,满,0,plen,865
filtr,滤,0,filtr,4359
eksces,滥,0,eksces,5840
plaĝ,滩,0,plag^,6399
gut,滴,0,gut,2820
driv,漂,0,driv,5667
lak,漆,0,lak,5235
lik,漏,0,lik,5782
aktor,演,0,aktor,3510
dezert,漠,0,dezert,3657
gargar,漱,0,gargar,6775
plonĝ,潜,0,plonĝ,5278
tajd,潮,0,tajd,4487
ekscit,激,0,ekscit,3665
klister,灌,0,klister,5984
fajr,火,0,fajr,346
esting,灭,0,esting,2775
lamp,灯,0,lamp,2873
griz,灰,0,griz,1968
spirit,灵,0,spirit,2629
kaŭter,灼,0,kau^ter,5531
katastrof,灾,0,katastrof,4420
splend,灿,0,splend,7649
forn,炉,0,forn,3570
katar,炎,0,katar,3711
parad,炫,0,parad,5688
torĉ,炬,0,torc^,5746
karb,炭,0,karb,3581
kanon,炮,0,kanon,5384
frit,炸,0,frit,4003
punkt,点,0,punkt,1218
kupel,炼,0,kupel,6639
intens,烈,0,intens,4391
kandel,烛,0,kandel,4195
fum,烟,0,fum,2802
bak,烤,0,bak,3923
ted,烦,0,ted,4101
febr,烧,0,febr,3986
glad,烫,0,glad,4007
hejt,热,0,hejt,2827
kuir,烹,0,kuir,1581
lut,焊,0,lut,5551
incendi,焚,0,incendi,5801
koaks,焦,0,koaks,7604
flam,焰,0,flam,3163
natur,然,0,natur,1605
dekokt,煎,0,dekokt,7145
fotograf,照,0,fotograf,3498
poĉ,煮,0,poc^,5891
urs,熊,0,urs,4120
bukan,熏,0,bukan,7665
fand,熔,0,fand,3155
matur,熟,0,matur,2895
brul,燃,0,brul,1075
hirund,燕,0,hirund,3701
eksplod,爆,0,eksplod,3976
ung,爪,0,ung,3642
ramp,爬,0,ramp,3697
am,爱,0,am,707
baron,爵,0,baron,5860
patr,父,0,patr,861
av,爷,0,av,1795
pec,片,0,pec,1191
versi,版,0,versi,4360
medal,牌,0,medal,5818
bov,牛,0,bov,1923
bok,牡,0,bok,6785
karcer,牢,0,karcer,4417
paŝt,牧,0,paŝt,3760
aĵ,物,0,aĵ,239
special,特,0,special,3032
viktim,牺,0,viktim,4842
rinocer,犀,0,rinocer,7697
hund,犬,0,hund,1541
adjekt,状,0,adjekt,7113
hezit,犹,0,hezit,3181
mani,狂,0,mani,3681
vulp,狐,0,vulp,4138
ruz,狡,0,ruz,3305
unik,独,0,unik,1793
leon,狮,0,leon,3735
infer,狱,0,infer,5080
lup,狼,0,lup,4241
ĉas,猎,0,ĉas,2755
drast,猛,0,drast,5886
diven,猜,0,diven,3661
goril,猩,0,goril,6512
pork,猪,0,pork,2574
kat,猫,0,kat,1557
erinac,猬,0,erinac,7257
ofer,献,0,ofer,3424
ceb,猴,0,ceb,6898
simi,猿,0,simi,4066
procent,率,0,procent,3541
gem,玉,0,gem,7210
reĝ,王,0,reĝ,2595
lud,玩,0,lud,1600
roz,玫,0,roz,1872
ring,环,0,ring,3300
nun,现,0,nun,659
vitr,玻,0,vitr,1902
delic,珍,0,delic,7202
perl,珠,0,perl,4733
pilk,球,0,pilk,2940
prav,理,0,prav,1864
bagatel,琐,0,bagatel,4534
pian,琴,0,pian,4735
melon,瓜,0,melon,4701
klap,瓣,0,klap,5405
pulp,瓤,0,pulp,5677
tegol,瓦,0,tegol,5333
botel,瓶,0,botel,2745
porcelan,瓷,0,porcelan,5281
dolĉ,甘,0,dolĉ,1083
nask,生,0,nask,850
uz,用,0,uz,1284
kamp,田,0,kamp,764
motiv,由,0,motiv,4611
kiras,甲,0,kiras,5444
elektr,电,0,elektr,3125
vir,男,0,vir,926
bild,画,0,bild,960
lim,界,0,lim,819
las,留,0,las,1153
brut,畜,0,brut,5002
strategi,略,0,strategi,6027
terat,畸,0,terat,6724
marki,疆,0,marki,7204
dub,疑,0,dub,1419
terapi,疗,0,terapi,5358
malari,疟,0,malari,6007
cikatr,疤,0,cikatr,5011
epidemi,疫,0,epidemi,5030
ulcer,疮,0,ulcer,5798
lac,疲,0,lac,1584
tif,疹,0,tif,6299
morb,病,0,morb,6266
fobi,症,0,fobi,5708
juk,痒,0,juk,4822
stigmat,痕,0,stigmat,6497
akn,痘,0,akn,4859
dolor,痛,0,dolor,1417
disenteri,痢,0,disenteri,7509
demenc,痴,0,demenc,6354
veruk,瘤,0,veruk,5345
pane,瘫,0,pane,4722
kancer,癌,0,kancer,4406
skabi,癣,0,skabi,7119
blank,白,0,blank,1072
cent,百,0,cent,138
sap,皂,0,sap,3006
haŭt,皮,0,haŭt,2821
ĉif,皱,0,ĉif,4366
plad,皿,0,plad,3766
pelv,盆,0,pelv,4634
util,益,0,util,1657
sal,盐,0,sal,3001
gvat,监,0,gvat,5753
skatol,盒,0,skatol,3026
kask,盔,0,kask,5512
kovr,盖,0,kovr,1580
teler,盘,0,teler,2645
sindikat,盟,0,sindikat,4793
okul,目,0,okul,1181
blind,盲,0,blind,3097
rekt,直,0,rekt,2598
relativ,相,0,relativ,4770
ŝild,盾,0,s^ild,5478
ŝpar,省,0,ŝpar,3317
brov,眉,0,brov,3943
rigard,看,0,rigard,1233
ver,真,0,ver,1293
somnol,眠,0,somnol,6378
maŝ,眼,0,mas^,5492
dorm,睡,0,dorm,1085
prefekt,督,0,prefekt,5804
pupil,瞳,0,pupil,5289
lanc,矛,0,lanc,4592
sag,矢,0,sag,4788
sci,知,0,sci,898
momant,矩,0,momant,5569
ortopedi,矫,0,ortopedi,6315
kurt,短,0,kurt,5960
nan,矮,0,nan,5736
ŝton,石,0,ŝton,1644
alun,矾,0,alun,5766
min,矿,0,min,4247
kod,码,0,kod,4430
smirg,砂,0,smirg,5699
mason,砌,0,mason,3506
hak,砍,0,hak,3700
stud,研,0,stud,1725
brik,砖,0,brik,3652
pum,砰,0,pum,7149
romp,破,0,romp,1631
gruz,砾,0,gruz,5662
plint,础,0,plint,7553
silic,硅,0,silic,5393
magistr,硕,0,magistr,6282
salpetr,硝,0,salpetr,7002
sulf,硫,0,sulf,5363
rigid,硬,0,rigid,4781
cert,确,0,cert,631
frakas,碎,0,frakas,4001
monument,碑,0,monument,4707
bovl,碗,0,bovl,4996
jod,碘,0,jod,5400
turkis,碧,0,turkis,6421
lesiv,碱,0,lesiv,5244
karbon,碳,0,karbon,4415
magnet,磁,0,magnet,4598
funt,磅,0,funt,3815
muel,磨,0,muel,3076
fosf,磷,0,fosf,5397
rif,礁,0,rif,5867
montr,示,0,montr,822
donac,礼,0,donac,1937
soci,社,0,soci,3308
preĝ,祈,0,preĝ,2959
atav,祖,0,atav,7594
ben,祝,0,ben,3933
di,神,0,di,2665
bilet,票,0,bilet,3094
mes,祭,0,mes,5524
akcident,祸,0,akcident,3082
temperament,禀,0,temperament,7005
tabu,禁,0,tabu,4483
zen,禅,0,zen,7012
beat,福,0,beat,6637
for,离,0,for,625
gramin,禾,0,gramin,7695
privat,私,0,privat,3283
kalv,秃,0,kalv,5752
aŭtun,秋,0,aŭtun,1332
sem,种,0,sem,1879
scienc,科,0,scienc,3008
sekund,秒,0,sekund,3307
sekret,秘,0,sekret,3012
lu,租,0,lu,3232
volumen,积,0,volumen,4848
pretend,称,0,pretend,4313
translaci,移,0,translaci,5964
rar,稀,0,rar,6016
program,程,0,program,4323
impost,税,0,impost,4019
stabil,稳,0,stabil,4689
manuskript,稿,0,manuskript,4600
spik,穗,0,spik,4806
tru,穴,0,tru,2654
spac,空,0,spac,3313
tra,穿,0,tra,53
subit,突,0,subit,3046
plagiat,窃,0,plagiat,6779
stret,窄,0,stret,7371
sufok,窒,0,sufok,4085
kel,窖,0,kel,3583
fenestr,窗,0,fenestr,1090
embaras,窘,0,embaras,3130
ricel,窝,0,ricel,6206
star,立,0,star,907
vertikal,竖,0,vertikal,4507
staci,站,0,staci,1884
konkur,竞,0,konkur,4210
ĉapitr,章,0,ĉapitr,2754
infan,童,0,infan,757
bambu,竹,0,bambu,4536
rid,笑,0,rid,886
penik,笔,0,penik,2523
fajf,笛,0,fajf,3669
sign,符,0,sign,3023
kaĝ,笼,0,kaĝ,5102
egal,等,0,egal,1949
muskol,筋,0,muskol,4282
flos,筏,0,flos,3678
respond,答,0,respond,880
kribr,筛,0,kribr,5672
lot,签,0,lot,5137
simpl,简,0,simpl,1250
kalkul,算,0,kalkul,1548
tub,管,0,tub,3795
kest,箱,0,kest,2857
novel,篇,0,novel,2693
uzurp,篡,0,uzurp,5749
korb,篮,0,korb,3483
heĝ,篱,0,heĝ,5184
anĉ,簧,0,anc^,7380
matrikul,籍,0,matrikul,6169
metr,米,0,metr,3240
klasifik,类,0,klasifik,4426
farun,粉,0,farun,3671
er,粒,0,er,206
krud,粗,0,krud,3216
muk,粘,0,muk,5471
panic,粟,0,panic,4625
kaĉ,粥,0,kaĉ,5100
sterk,粪,0,sterk,5322
proviant,粮,0,proviant,5889
ekzakt,精,0,ekzakt,4572
past,糊,0,past,2929
kuk,糕,0,kuk,2532
suker,糖,0,suker,1889
bran,糠,0,bran,6089
sistem,系,0,sistem,3453
element,素,0,element,3518
indeks,索,0,indeks,4387
streĉ,紧,0,streĉ,3043
purpur,紫,0,purpur,4654
akumul,累,0,akumul,5609
flok,絮,0,flok,5562
ruĝ,红,0,ruĝ,888
fibr,纤,0,fibr,5386
kontrakt,约,0,kontrakt,4213
klas,级,0,klas,1703
epok,纪,0,epok,3131
latitud,纬,0,latitud,5240
pur,纯,0,pur,1221
vual,纱,0,vual,4136
kotiz,纳,0,kotiz,2692
paper,纸,0,paper,1620
tatu,纹,0,tatu,5712
ŝpin,纺,0,ŝpin,5316
lini,线,0,lini,1819
ekzerc,练,0,ekzerc,3124
op,组,0,op,245
delikat,细,0,delikat,2764
teks,织,0,teks,3785
fin,终,0,fin,729
stumbl,绊,0,stumbl,6897
bibli,经,0,bibli,5517
velur,绒,0,velur,5342
lig,结,0,lig,1595
haspel,绕,0,haspel,6473
desegn,绘,0,desegn,2770
don,给,0,don,724
absolut,绝,0,absolut,3509
vinĉ,绞,0,vinc^,6542
tradici,统,0,tradici,4651
brod,绣,0,brod,5506
hered,继,0,hered,4013
daŭr,续,0,daŭr,938
ŝnur,绳,0,ŝnur,3618
dimensi,维,0,dimensi,4568
verd,绿,0,verd,1660
sufiks,缀,0,sufiks,4647
kabl,缆,0,kabl,5412
saten,缎,0,saten,6138
lant,缓,0,lant,6081
plekt,编,0,plekt,3547
border,缘,0,border,6127
kudr,缝,0,kudr,3218
implik,缠,0,implik,5069
ful,缩,0,ful,5861
urn,缸,0,urn,6376
mank,缺,0,mank,1160
amfor,罐,0,amfor,7059
ret,网,0,ret,2991
groc,罗,0,groc,6845
pun,罚,0,pun,2976
strik,罢,0,strik,3863
mask,罩,0,mask,3825
kulp,罪,0,kulp,2535
met,置,0,met,815
ŝaf,羊,0,ŝaf,2612
bel,美,0,bel,709
ĉam,羚,0,c^am,6449
pudor,羞,0,pudor,5855
envi,羡,0,envi,3983
ar,群,0,ar,218
plum,羽,0,plum,1862
pter,翅,0,pter,5377
ŝveb,翔,0,ŝveb,4482
renvers,翻,0,renvers,3772
plane,翼,0,plane,6737
veteran,老,0,veteran,4508
ul,者,0,ul,174
ĵongl,耍,0,j^ongl,6015
kultur,耕,0,kultur,2870
konsum,耗,0,konsum,5123
sark,耘,0,sark,5305
erp,耙,0,erp,6230
orel,耳,0,orel,1618
hont,耻,0,hont,2837
babil,聊,0,babil,3093
surd,聋,0,surd,3637
ofic,职,0,ofic,2558
uni,联,0,uni,3375
engaĝ,聘,0,engag^,6732
inteligent,聪,0,inteligent,4032
viand,肉,0,viand,3068
rip,肋,0,rip,4049
portret,肖,0,portret,4750
kubut,肘,0,kubut,4232
trip,肚,0,trip,5895
anus,肛,0,anus,5905
hepat,肝,0,hepat,5058
kolbas,肠,0,kolbas,4432
koks,股,0,koks,4352
fekund,肥,0,fekund,4351
ŝultr,肩,0,ŝultr,3337
kresk,育,0,kresk,1147
pulm,肺,0,pulm,4329
ren,肾,0,ren,4774
ŝvel,肿,0,ŝvel,3341
puf,胀,0,puf,5434
minac,胁,0,minac,2905
stomak,胃,0,stomak,3323
gal,胆,0,gal,5166
dors,背,0,dors,1940
fet,胎,0,fet,7116
obez,胖,0,obez,6466
embri,胚,0,embri,5484
venk,胜,0,venk,1767
ĉel,胞,0,ĉel,4550
barb,胡,0,barb,3565
pankreat,胰,0,pankreat,6022
glu,胶,0,glu,3500
brust,胸,0,brust,1928
pov,能,0,pov,869
gras,脂,0,gras,2812
fragil,脆,0,fragil,7727
vejn,脉,0,vejn,4897
spin,脊,0,spin,5704
viscer,脏,0,viscer,6579
umbilik,脐,0,umbilik,5954
cerb,脑,0,cerb,3394
pus,脓,0,pus,5290
secesi,脱,0,secesi,7187
lien,脾,0,lien,6616
aksel,腋,0,aksel,5990
putr,腐,0,putr,4333
pojn,腕,0,pojn,6846
mumps,腮,0,mumps,7234
tali,腰,0,tali,4596
ventr,腹,0,ventr,3362
gland,腺,0,gland,5503
sor,腾,0,sor,6350
krur,腿,0,krur,2530
cir,膏,0,cir,5014
membran,膜,0,membran,5473
genu,膝,0,genu,1966
dilat,膨,0,dilat,5410
pug,臀,0,pug,5700
brak,臂,0,brak,1797
ministr,臣,0,ministr,3536
mem,自,0,mem,651
fetor,臭,0,fetor,5819
ĝis,至,0,ĝis,65
molar,臼,0,molar,6379
ĉerp,舀,0,ĉerp,3958
lang,舌,0,lang,2543
komfort,舒,0,komfort,2862
lek,舔,0,lek,4237
danc,舞,0,danc,2759
boat,舟,0,boat,3386
aviad,航,0,aviad,4166
flot,舰,0,flot,6435
kajut,舱,0,kajut,5199
rudr,舵,0,rudr,5791
bark,舶,0,bark,4989
ŝip,船,0,ŝip,1642
jakt,艇,0,jakt,4395
bon,良,0,bon,710
kolor,色,0,kolor,1133
art,艺,0,art,950
moks,艾,0,moks,6112
diet,节,0,diet,4673
mustard,芥,0,mustard,4612
meĉ,芯,0,mec^,6124
flor,花,0,flor,1504
celeri,芹,0,celeri,5763
ĝerm,芽,0,ĝerm,4546
kan,苇,0,kan,5461
pal,苍,0,pal,3275
musk,苔,0,musk,4709
brakte,苞,0,brakte,7400
se,若,0,se,675
sufer,苦,0,sufer,1887
pom,苹,0,pom,2954
veget,茂,0,veget,4506
norm,范,0,norm,4618
tomat,茄,0,tomat,4825
espart,茅,0,espart,6106
tig,茎,0,tig,4819
kal,茧,0,kal,5201
stopl,茬,0,stopl,6347
te,茶,0,te,1763
herb,草,0,herb,1971
rekomend,荐,0,rekomend,2984
noval,荒,0,noval,7526
liĉi,荔,0,lic^i,6707
vag,荡,0,vag,4835
glor,荣,0,glor,3818
luminesk,荧,0,luminesk,5885
medikament,药,0,medikament,3896
lotus,莲,0,lotus,5253
akir,获,0,akir,2715
silvi,莺,0,silvi,6507
bolet,菇,0,bolet,6305
krizantem,菊,0,krizantem,4587
fung,菌,0,fung,4908
legom,菜,0,legom,2877
romb,菱,0,romb,5658
lampir,萤,0,lampir,7222
bivak,营,0,bivak,6197
fal,落,0,fal,1088
signifik,著,0,signifik,6648
arorut,葛,0,arorut,6377
vit,葡,0,vit,3869
sepult,葬,0,sepult,6001
cep,葱,0,cep,4554
malv,葵,0,malv,5257
ajl,蒜,0,ajl,4524
transpir,蒸,0,transpir,6537
blu,蓝,0,blu,1397
vil,蓬,0,vil,5690
disdegn,蔑,0,disdegn,6652
sarment,蔓,0,sarment,7523
sakar,蔗,0,sakar,5730
banan,蕉,0,banan,4537
minc,薄,0,minc,7711
salajr,薪,0,salajr,3777
maniok,薯,0,maniok,6129
kaŝ,藏,0,kaŝ,1556
heder,藤,0,heder,7673
alg,藻,0,alg,4869
tigr,虎,0,tigr,4821
turment,虐,0,turment,4117
konsider,虑,0,konsider,3214
vant,虚,0,vant,5035
insekt,虫,0,insekt,2416
iriz,虹,0,iriz,6504
kvankam,虽,0,kvankam,647
kankr,虾,0,kankr,5204
korod,蚀,0,korod,5616
formik,蚁,0,formik,5161
moskit,蚊,0,moskit,4257
ostr,蚌,0,ostr,6078
pul,蚤,0,pul,5611
serpent,蛇,0,serpent,3603
ran,蛙,0,ran,4761
arane,蛛,0,arane,3902
meretrik,蛤,0,meretrik,7417
barbar,蛮,0,barbar,5933
